temp,atemp,humidity,windspeed,season_2,season_3,season_4,weather_2,weather_3,weather_4,holiday_1,workingday_1,year_2012,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,count
-1.8598932604490823,-1.8975316218084615,-0.1499915441657744,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18
-1.8598932604490823,-1.8078477602173726,-0.1499915441657744,-0.7101641518344861,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
-1.8598932604490823,-1.8975316218084615,-0.1499915441657744,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-1.7546467469559117,-1.8975316218084615,-0.35784692571865084,0.02432638957381155,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-1.7546467469559117,-1.7187539240314886,-0.35784692571865084,-0.465607524639321,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
-1.7546467469559117,-1.7187539240314886,-0.35784692571865084,-0.465607524639321,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27
-1.7546467469559117,-1.4502923646634274,-0.35784692571865084,-1.567753666663169,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99
-1.6494002334627411,-1.5399762262545158,-0.5657023072715274,-0.8324424654320687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217
-1.6494002334627411,-1.6290700624404,-0.5657023072715274,-0.2202302376213534,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130
-1.5441537199695703,-1.5399762262545158,-0.5657023072715274,-0.2202302376213534,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,54
-1.5441537199695703,-1.5399762262545158,-0.7735576888244038,-0.465607524639321,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
-1.5441537199695703,-1.4502923646634274,-0.5657023072715274,-0.7101641518344861,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,57
-1.5441537199695703,-1.4502923646634274,-0.1499915441657744,-0.8324424654320687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52
-1.5441537199695703,-1.4502923646634274,-0.1499915441657744,-0.8324424654320687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,63
-1.7546467469559117,-1.6290700624404,0.9412492089868272,-0.8324424654320687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47
-1.7546467469559117,-1.8975316218084615,1.2530322813161419,0.26970367659177935,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,76
-1.7546467469559117,-1.8975316218084615,1.2530322813161419,0.26970367659177935,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,136
-1.7546467469559117,-1.7187539240314886,1.6167791990336757,-0.7101641518344861,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,95
-1.7546467469559117,-1.4502923646634274,1.6167791990336757,-1.567753666663169,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51
-1.7546467469559117,-1.8975316218084615,1.6167791990336757,0.02432638957381155,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,32
-1.7546467469559117,-1.6290700624404,1.2530322813161419,-0.8324424654320687,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20
-1.7546467469559117,-1.7187539240314886,1.6167791990336757,-0.7101641518344861,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29
-1.7546467469559117,-1.6290700624404,1.6167791990336757,-0.8324424654320687,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19
-1.7546467469559117,-1.6290700624404,1.2530322813161419,-0.8324424654320687,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7
-1.7546467469559117,-1.7187539240314886,1.2530322813161419,-0.7101641518344861,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
-1.8598932604490823,-1.8975316218084615,1.2530322813161419,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1.8598932604490823,-1.8975316218084615,1.2530322813161419,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
-1.965139773942253,-1.8975316218084615,1.6167791990336757,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
-1.8598932604490823,-1.8975316218084615,0.36964690971641684,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54
-1.7546467469559117,-1.8078477602173726,-0.1499915441657744,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128
-1.7546467469559117,-1.9866254579943454,-0.1499915441657744,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81
-1.6494002334627411,-1.7187539240314886,-0.35784692571865084,0.26970367659177935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39
-1.5441537199695703,-1.7187539240314886,-0.5657023072715274,1.617227105633595,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
-1.5441537199695703,-1.8975316218084615,-0.7735576888244038,3.209307161870576,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,55
-1.4389072064763997,-1.6290700624404,-0.9294492249890611,1.3718498186156274,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49
-1.5441537199695703,-1.7187539240314886,-0.7735576888244038,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,44
-1.5441537199695703,-1.8078477602173726,-0.7735576888244038,1.86178373282876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,49
-1.4389072064763997,-1.6290700624404,-0.9294492249890611,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68
-1.5441537199695703,-1.7187539240314886,-0.7735576888244038,1.3718498186156274,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,139
-1.5441537199695703,-1.8975316218084615,-0.7735576888244038,2.7193732476574426,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,137
-1.6494002334627411,-1.8975316218084615,-0.7735576888244038,1.86178373282876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,83
-1.7546467469559117,-1.9866254579943454,-0.6176661526597464,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,56
-1.7546467469559117,-1.9866254579943454,-0.35784692571865084,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,57
-1.7546467469559117,-2.0763093195854343,-0.35784692571865084,2.107161019846728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
-1.8598932604490823,-2.165403155771318,-0.1499915441657744,1.86178373282876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20
-1.8598932604490823,-2.0763093195854343,-0.1499915441657744,0.7596375908049121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,0.7596375908049121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,1.3718498186156274,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,0.5142603037869445,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,0.8819159044024947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-1.965139773942253,-1.8975316218084615,-0.40981077110687,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28
-1.965139773942253,-1.8975316218084615,-0.40981077110687,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72
-1.8598932604490823,-1.9866254579943454,-0.6176661526597464,0.02432638957381155,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,202
-1.8598932604490823,-2.0763093195854343,-0.6176661526597464,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139
-1.7546467469559117,-1.9866254579943454,-0.6176661526597464,1.3718498186156274,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,38
-1.5441537199695703,-1.8078477602173726,-0.9294492249890611,2.107161019846728,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37
-1.5441537199695703,-1.8078477602173726,-0.9294492249890611,1.86178373282876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52
-1.4389072064763997,-1.6290700624404,-1.0853407611537185,2.107161019846728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,83
-1.4389072064763997,-1.6290700624404,-1.0853407611537185,1.617227105633595,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42
-1.3336606929832289,-1.5399762262545158,-1.2412322973183758,0.8819159044024947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60
-1.3336606929832289,-1.5399762262545158,-1.2412322973183758,1.3718498186156274,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78
-1.5441537199695703,-1.7187539240314886,-1.1373046065419377,0.7596375908049121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,162
-1.5441537199695703,-1.7187539240314886,-1.1373046065419377,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,144
-1.7546467469559117,-1.8975316218084615,-0.7735576888244038,0.5142603037869445,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,99
-1.7546467469559117,-1.8975316218084615,-0.7735576888244038,0.26970367659177935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,64
-1.8598932604490823,-2.0763093195854343,-0.825521534212623,0.8819159044024947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,40
-1.8598932604490823,-2.0763093195854343,-0.825521534212623,1.1272931914204622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
-1.965139773942253,-1.9866254579943454,-0.6176661526597464,0.02432638957381155,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15
-1.965139773942253,-1.9866254579943454,-0.6176661526597464,0.02432638957381155,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14
-2.070386287435424,-2.0763093195854343,-0.40981077110687,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
-2.070386287435424,-2.0763093195854343,-0.40981077110687,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-2.070386287435424,-1.9866254579943454,-0.40981077110687,-0.7101641518344861,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-2.070386287435424,-1.9866254579943454,-0.40981077110687,-0.8324424654320687,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8
-2.070386287435424,-1.7187539240314886,-0.40981077110687,-1.567753666663169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17
-2.070386287435424,-2.0763093195854343,0.6294661366575124,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
-1.965139773942253,-1.8078477602173726,0.3176830643281977,-1.567753666663169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158
-1.8598932604490823,-1.8975316218084615,0.36964690971641684,-0.465607524639321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117
-1.6494002334627411,-1.7187539240314886,-0.35784692571865084,0.02432638957381155,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,44
-1.6494002334627411,-1.8078477602173726,-0.5657023072715274,0.7596375908049121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53
-1.5441537199695703,-1.6290700624404,-0.9294492249890611,0.5142603037869445,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,61
-1.4389072064763997,-1.6290700624404,-1.293196142706595,1.617227105633595,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,77
-1.4389072064763997,-1.5399762262545158,-1.0853407611537185,0.7596375908049121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,64
-1.3336606929832289,-1.3611985284775434,-1.2412322973183758,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,68
-1.4389072064763997,-1.3611985284775434,-1.0853407611537185,-0.7101641518344861,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90
-1.4389072064763997,-1.4502923646634274,-1.0853407611537185,-0.2202302376213534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,159
-1.5441537199695703,-1.2715146668864545,-0.7735576888244038,-1.567753666663169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,139
-1.7546467469559117,-1.6290700624404,-0.1499915441657744,-0.8324424654320687,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,92
-1.6494002334627411,-1.3611985284775434,-0.1499915441657744,-1.567753666663169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,68
-1.7546467469559117,-1.4502923646634274,0.36964690971641684,-1.567753666663169,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52
-1.7546467469559117,-1.4502923646634274,0.36964690971641684,-1.567753666663169,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36
-1.6494002334627411,-1.3611985284775434,-0.35784692571865084,-1.567753666663169,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,27
-1.6494002334627411,-1.3611985284775434,-0.35784692571865084,-1.567753666663169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28
-1.7546467469559117,-1.6290700624404,-0.1499915441657744,-0.8324424654320687,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
-1.7546467469559117,-1.6290700624404,-0.1499915441657744,-0.8324424654320687,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12
-1.7546467469559117,-1.4502923646634274,-0.1499915441657744,-1.567753666663169,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8
-1.7546467469559117,-1.4502923646634274,-0.1499915441657744,-1.567753666663169,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
-1.7546467469559117,-1.4502923646634274,-0.1499915441657744,-1.567753666663169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1.8598932604490823,-1.8078477602173726,0.057863837387102095,-0.7101641518344861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-1.8598932604490823,-1.5399762262545158,0.057863837387102095,-1.567753666663169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
-1.8598932604490823,-1.8975316218084615,0.057863837387102095,-0.465607524639321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
-1.7546467469559117,-1.7187539240314886,0.1098276827753212,-0.465607524639321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33
-1.6494002334627411,-1.6290700624404,-0.1499915441657744,-0.2202302376213534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,59
-1.5441537199695703,-1.6290700624404,-0.35784692571865084,0.26970367659177935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,72
-1.3336606929832289,-1.4502923646634274,-0.7215938434361847,0.26970367659177935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,89
-1.1231676659968874,-1.2715146668864545,-1.2412322973183758,0.8819159044024947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,101
-1.0179211525037168,-1.092736969109482,-1.1892684519301568,0.7596375908049121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,118
-0.9126746390105464,-0.9139592713325092,-1.3451599880948142,0.02432638957381155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,129
